9, 2
10, 2
11, 3
12, 2
13, 2
14, 2
15, 5
16, 7
17, 2
18, 15
19, 14
20, 25
21, 15
22, 36
23, 41
24, 83
25, 11
26, 9
27, 12
28, 18
29, 14
30, 17
31, 25
32, 41
33, 19
34, 34
35, 61
36, 93
37, 37
38, 96
39, 145
40, 324
41, 175
42, 344
43, 380
44, 507
45, 22
46, 25
47, 38
48, 41
49, 24
50, 89
51, 160
52, 286
53, 192
54, 270
55, 221
56, 210
57, 107
58, 156
59, 147
60, 168
61, 79
62, 75
63, 34
64, 22
65, 9
66, 5
67, 1
69, 1
