9, 1
14, 1
15, 2
16, 2
17, 1
18, 4
19, 2
20, 7
21, 2
22, 17
23, 20
24, 43
25, 5
26, 8
27, 13
28, 9
29, 8
30, 4
31, 10
32, 18
33, 7
34, 20
35, 50
36, 48
37, 21
38, 68
39, 106
40, 258
41, 133
42, 331
43, 327
44, 464
45, 22
46, 32
47, 29
48, 24
49, 25
50, 88
51, 219
52, 355
53, 303
54, 457
55, 333
56, 307
57, 127
58, 210
59, 155
60, 164
61, 61
62, 49
63, 19
64, 8
65, 2
66, 1
