9, 1
10, 4
11, 3
12, 3
13, 1
14, 1
15, 4
16, 2
18, 4
19, 4
20, 18
21, 2
22, 16
23, 17
24, 43
25, 9
26, 9
27, 11
28, 20
29, 7
30, 14
31, 16
32, 26
33, 18
34, 36
35, 27
36, 50
37, 36
38, 44
39, 68
40, 214
41, 108
42, 205
43, 235
44, 333
45, 34
46, 36
47, 30
48, 40
49, 31
50, 96
51, 157
52, 232
53, 200
54, 334
55, 244
56, 247
57, 146
58, 221
59, 224
60, 381
61, 208
62, 244
63, 123
64, 87
65, 40
66, 23
67, 7
68, 5
69, 1
