5, 4.9866666666666655
10, 3.006666666666668
15, 2.417777777777778
20, 2.0666666666666655
25, 2.0133333333333328
30, 1.7588888888888883
35, 1.6380952380952387
40, 1.8125000000000004
45, 1.630370370370371
50, 1.1786666666666659
55, 2.000606060606061
60, 1.3416666666666666
65, 1.154358974358975
70, 0.7576190476190481
75, 1.289777777777778
80, 1.139583333333333
85, 1.0537254901960782
90, 1.117777777777777
95, 0.9308771929824561
100, 1.0523333333333338
105, 1.1050793650793649
110, 0.9812121212121205
115, 0.9884057971014489
120, 1.1558333333333333
125, 1.2621333333333333
130, 0.8700000000000006
135, 0.9293827160493834
140, 0.8826190476190483
145, 0.8227586206896549
