5, 5.0600000000000005
10, 3.08
15, 2.7199999999999998
20, 2.065
25, 2.228
30, 2.09
35, 1.7866666666666673
40, 1.5550000000000002
45, 1.5488888888888892
50, 1.7266666666666661
55, 0.9575757575757573
60, 1.3094444444444449
65, 1.157948717948718
70, 1.028571428571429
75, 1.104
80, 0.8554166666666667
85, 0.9968627450980383
90, 0.9044444444444444
95, 1.101754385964913
100, 1.0856666666666661
105, 0.8920634920634927
110, 0.8621212121212122
115, 1.028115942028986
120, 0.9841666666666669
125, 0.92
130, 1.0223076923076924
135, 0.9000000000000005
140, 0.9583333333333338
145, 0.7717241379310347
