5, 4.080000000000002
10, 2.893333333333333
15, 1.9333333333333331
20, 2.2933333333333326
25, 2.1120000000000005
30, 1.4866666666666661
35, 1.348571428571428
40, 1.7008333333333332
45, 1.4177777777777771
50, 1.3020000000000005
55, 0.8248484848484843
60, 1.1672222222222228
65, 1.1599999999999997
70, 0.9161904761904764
75, 1.1937777777777774
80, 0.9325000000000006
85, 0.8941176470588235
90, 0.5833333333333334
95, 0.9894736842105272
100, 1.1163333333333332
105, 0.7587301587301579
110, 0.8472727272727276
115, 0.8252173913043476
120, 0.9172222222222215
125, 1.0384000000000004
130, 0.7456410256410259
135, 0.8972839506172835
140, 0.7626190476190473
145, 0.7714942528735633
