5, 5.413333333333333
10, 3.8366666666666664
15, 3.2022222222222236
20, 2.3199999999999994
25, 2.625333333333333
30, 2.727777777777777
35, 2.135238095238096
40, 2.1075000000000004
45, 2.0051851851851845
50, 1.8193333333333328
55, 2.119393939393939
60, 1.982222222222222
65, 1.4348717948717953
70, 1.5242857142857142
75, 1.6386666666666676
80, 1.4787500000000002
85, 1.0780392156862744
90, 1.226666666666667
95, 1.6599999999999988
100, 1.3569999999999998
105, 1.2453968253968253
110, 1.1690909090909087
115, 1.3933333333333333
120, 1.0574999999999994
125, 1.2514666666666667
130, 1.3494871794871794
135, 1.1592592592592588
140, 1.2240476190476193
145, 0.9671264367816084
