5, 3.913333333333334
10, 2.373333333333332
15, 2.5
20, 1.6616666666666662
25, 1.6199999999999999
30, 1.7066666666666668
35, 1.4638095238095232
40, 1.2233333333333336
45, 1.1688888888888898
50, 1.1433333333333338
55, 1.3115151515151517
60, 1.1205555555555557
65, 1.0784615384615386
70, 1.1095238095238087
75, 1.0093333333333332
80, 0.9012499999999993
85, 1.1305882352941174
90, 0.8625925925925925
95, 0.6887719298245611
100, 0.9893333333333333
105, 0.9558730158730157
110, 0.9203030303030307
115, 0.8205797101449287
120, 1.1552777777777785
125, 0.6157333333333331
130, 0.6797435897435896
135, 0.7577777777777783
140, 0.8261904761904761
145, 0.6616091954022981
