5, 4.8133333333333335
10, 2.7133333333333334
15, 2.0866666666666664
20, 2.6333333333333337
25, 2.5453333333333337
30, 1.7955555555555556
35, 2.146666666666667
40, 1.4950000000000008
45, 1.5562962962962963
50, 1.5406666666666673
55, 1.7339393939393937
60, 1.3272222222222212
65, 1.4128205128205118
70, 1.325238095238095
75, 1.3137777777777768
80, 1.1612499999999994
85, 0.9196078431372544
90, 1.1214814814814817
95, 0.7947368421052635
100, 1.0263333333333335
105, 1.1031746031746026
110, 0.9839393939393939
115, 0.9124637681159434
120, 1.159166666666666
125, 0.900799999999999
130, 0.8989743589743587
135, 0.7311111111111113
140, 0.7095238095238094
145, 0.6735632183908045
