18, 1
20, 2
22, 2
23, 4
24, 6
26, 1
27, 5
28, 5
29, 2
30, 3
31, 6
32, 6
33, 1
34, 13
35, 8
36, 11
37, 5
38, 12
39, 17
40, 59
41, 42
42, 66
43, 90
44, 145
45, 11
46, 16
47, 16
48, 30
49, 13
50, 60
51, 157
52, 290
53, 349
54, 630
55, 671
56, 583
57, 264
58, 272
59, 179
60, 258
61, 98
62, 191
63, 158
64, 117
65, 47
66, 44
67, 24
68, 9
69, 1
