20, 2
22, 3
24, 6
26, 2
27, 1
28, 6
29, 2
30, 6
31, 5
32, 5
33, 6
34, 5
35, 7
36, 9
37, 13
38, 12
39, 13
40, 66
41, 41
42, 79
43, 115
44, 152
45, 9
46, 16
47, 12
48, 21
49, 15
50, 64
51, 162
52, 283
53, 357
54, 648
55, 661
56, 554
57, 256
58, 261
59, 218
60, 274
61, 100
62, 181
63, 129
64, 108
65, 38
66, 40
67, 25
68, 9
69, 2
70, 1
