5, 5.0
10, 1.6999999999999957
15, 1.3333333333333357
20, 2.6499999999999986
25, 2.8800000000000026
30, 2.56666666666667
35, 1.942857142857143
40, 0.7250000000000014
45, 4.088888888888889
50, 0.020000000000003126
55, 0.49090909090909207
60, 2.0833333333333286
65, 2.707692307692305
70, 0.8714285714285737
75, 1.9199999999999946
80, 0.9125000000000014
85, 2.2823529411764767
90, 0.34444444444444144
95, 0.06315789473683964
100, 0.7700000000000031
105, 0.29523809523809064
110, 1.7545454545454575
115, 3.826086956521735
120, 1.0749999999999957
125, 1.7759999999999962
130, 1.1000000000000014
135, 0.3851851851851862
140, 0.1785714285714306
145, 0.3862068965517267
