5, 5.0
10, 4.700000000000003
15, 0.93333333333333
20, 1.6999999999999957
25, 3.3999999999999986
30, 2.0
35, 2.799999999999997
40, 1.2249999999999943
45, 3.7333333333333343
50, 0.9400000000000048
55, 0.9818181818181841
60, 0.8000000000000043
65, 0.8769230769230774
70, 2.1285714285714263
75, 0.7733333333333334
80, 1.3374999999999986
85, 1.7294117647058869
90, 1.12222222222222
95, 1.957894736842107
100, 1.2899999999999991
105, 0.3142857142857167
110, 0.018181818181815856
115, 1.4000000000000057
120, 0.6916666666666629
125, 0.02400000000000091
130, 0.1923076923076934
135, 0.9111111111111114
140, 0.04999999999999716
145, 0.04137931034482989
